case,member,candidate,depth,M_kipft,V_kip,live_deflection_in,total_deflection_in,wood_sustained_screen_in,flexural_screen_ratio,shear_screen_ratio,passes_limited_screen
storage125,E-rail,LVL 7 x 16,16,12.116082626303054,11.487420713737782,0.015241031741611248,0.021442500706199217,0.030979009437064494,0.21633785943211778,0.5398224019613619,True
storage125,S-header,LVL 7 x 16,16,3.4182908598159423,1.6974027541104288,0.0010534887623044609,0.028316912226011404,0.03625189887725356,0.06103505153749497,0.07976516701646752,True
storage125,N-header,LVL 7 x 16,16,10.028440992841466,4.897510509782675,0.05040086989367076,0.08089458986029588,0.11520672882972118,0.17906212137599192,0.23014617057249415,True
storage125,W-rail,LVL 7 x 16,16,0.23598241280892357,0.1580585051287741,0.0,0.0007703011989002211,0.0011554517983503316,0.004213567340641868,0.007427561331239385,True
storage125,B1,LVL 7 x 18,18,52.50847315215909,10.29190172292263,0.4019220123052623,0.6758989244258856,0.9540104178324372,0.7527510847672285,0.42990399845123767,True
storage125,B2,LVL 7 x 18,18,73.1305278809958,14.289771659564249,0.6699736054927723,0.9423995508944312,1.3618055124605752,1.0483847822521588,0.5968994009843045,False
storage125,E-rail,LVL 7 x 18,18,12.296330752767037,11.495568076672113,0.012967962074563084,0.018305650237302542,0.026451269920758795,0.17627776541854023,0.48018245934302894,True
storage125,S-header,LVL 7 x 18,18,3.4377317500619027,1.7214819677564779,0.0007968121050891673,0.02155599492143433,0.02770806103354493,0.04928264237467043,0.07190818578765572,True
storage125,N-header,LVL 7 x 18,18,10.059533471404933,4.916345681266058,0.03759625478188077,0.060734801279710496,0.08652856051585525,0.1442114820385125,0.20536113956833996,True
storage125,W-rail,LVL 7 x 18,18,0.26140726769074196,0.17771811480104274,0.0,0.0006984350583295766,0.001047652587494365,0.003747482882429845,0.007423480150419496,True
storage125,B1,LVL 7 x 20,20,52.73125953704338,10.334874998384983,0.29798479825385127,0.5032459503022696,0.7105050699008899,0.6211524215150594,0.38852913527763094,True
storage125,B2,LVL 7 x 20,20,73.35333049623358,14.332744935026405,0.49669997024058293,0.7008082110499413,1.0128123955319999,0.8640718857079795,0.5388249975573837,True
storage125,E-rail,LVL 7 x 20,20,12.475785693970963,11.506989140515996,0.011293681177250898,0.015996300722611736,0.023117757331178095,0.14695959402731731,0.4325935767111277,True
storage125,S-header,LVL 7 x 20,20,3.539537444025193,1.7458135406900523,0.0006265717593805755,0.01706413110524192,0.022018566302560338,0.04169428672294421,0.06563208799586663,True
storage125,N-header,LVL 7 x 20,20,10.215856923794025,4.934021961155065,0.02918567606104615,0.04745269230601798,0.06763070353542078,0.120338568086133,0.18548954741184456,True
storage125,W-rail,LVL 7 x 20,20,0.2855617629887138,0.1973489015837458,0.0,0.0006467318629971952,0.0009700977944957928,0.00336379942618178,0.0074191316384866835,True
patch1000,B1,W8x18,8.14,30.27407730955165,5.934216299045099,0.45224021345938936,1.3699845689140435,1.3699845689140435,0.7982796174781777,,False
patch1000,B2,W8x18,8.14,42.36793655617369,7.712170804002137,0.9629617625707841,1.875320120795879,1.875320120795879,1.1171755902443694,,False
patch1000,E-rail,W8x18,8.14,6.100893767502938,6.481816588091889,0.003025900022321511,0.006406780123860961,0.006406780123860961,0.16087093565889324,,True
patch1000,S-header,W8x18,8.14,3.2595936600977207,1.4490131077853872,0.0006412861169202594,0.052064618720566454,0.052064618720566454,0.08595033808994516,,True
patch1000,N-header,W8x18,8.14,6.0394626425614515,2.742921235329803,0.03191303515743496,0.09008881120207332,0.09008881120207332,0.15925109389069933,,True
patch1000,W-rail,W8x18,8.14,0.14153570956996364,0.0894264394955722,0.0,0.0005087427243083953,0.0005087427243083953,0.0037320731839237784,,True
patch1000,B1,W8x24,7.93,30.609385354058414,5.998900811237064,0.33849660475376303,1.0368484470964376,1.0368484470964376,0.586997208129503,,True
patch1000,B2,W8x24,7.93,42.703280522284174,7.776855316197597,0.7207658174502,1.4150863027371339,1.4150863027371339,0.8189222408292582,,False
patch1000,E-rail,W8x24,7.93,6.153908123048854,6.555965639409569,0.002264851407275714,0.004837206174538912,0.004837206174538912,0.1180137021874632,,True
patch1000,S-header,W8x24,7.93,3.385077706634604,1.5024805374724437,0.0004799952918665545,0.04059285383998524,0.04059285383998524,0.06491574855594016,,True
patch1000,N-header,W8x24,7.93,6.149253787441997,2.7924437681577206,0.023886540220619396,0.0686384516734125,0.0686384516734125,0.11792444583764365,,True
patch1000,W-rail,W8x24,7.93,0.1887142794266184,0.11923525266076297,0.0,0.0005077174467503374,0.0005077174467503374,0.003618980057138213,,True
patch1000,B1,W8x40,8.25,31.503627814639486,6.171392843757922,0.1917374603639466,0.6045768808159705,0.6045768808159705,0.3556803951579579,,True
patch1000,B2,W8x40,8.25,43.59754792718696,7.949347348716839,0.40826940481596946,0.8188253100042275,0.8188253100042275,0.49222245659764874,,True
patch1000,E-rail,W8x40,8.25,6.295279737836523,6.753696442930482,0.0012828987080938461,0.0028031254329723056,0.0028031254329723056,0.07107459489929235,,True
patch1000,S-header,W8x40,8.25,3.719701830733016,1.6450603499712046,0.00027188774409153465,0.02544502271189488,0.02544502271189488,0.04199595757064205,,True
patch1000,N-header,W8x40,8.25,6.44203017379016,2.9245038556987724,0.013530252577022082,0.04070415566218417,0.04070415566218417,0.0727314279902844,,True
patch1000,W-rail,W8x40,8.25,0.31452379904436345,0.1987254211012727,0.0,0.00047931772655539787,0.00047931772655539787,0.003551017990337489,,True
patch1000,B1,W10x33,9.73,31.11239318750979,6.095927579531443,0.16370566791307722,0.5097388842895882,0.5097388842895882,0.35628134827296926,,True
patch1000,B2,W10x33,9.73,43.20629647144637,7.873882084487655,0.34858089533995057,0.6926644437134805,0.6926644437134805,0.4947738178787344,,True
patch1000,E-rail,W10x33,9.73,6.233429656366323,6.667189216390778,0.0010953404174368513,0.0023697242227213497,0.0023697242227213497,0.07138167446490348,,True
patch1000,S-header,W10x33,9.73,3.573303776439966,1.5826816820029235,0.00023213807390271382,0.020809196977849873,0.020809196977849873,0.04091943295991824,,True
patch1000,N-header,W10x33,9.73,6.313940504762834,2.866727567399535,0.011552145475118271,0.034071659434886145,0.034071659434886145,0.07230363869454125,,True
patch1000,W-rail,W10x33,9.73,0.2594821342116,0.16394847240855087,0.0,0.00033762467931928514,0.00033762467931928514,0.0029714411254859797,,True
patch1000,B1,W10x39,9.92,31.447737153615293,6.160612091724023,0.13394100101979045,0.4215821577637112,0.4215821577637112,0.2993884335194539,,True
patch1000,B2,W10x39,9.92,43.54165295870536,7.938566596686315,0.2852025507326868,0.5712485245650776,0.5712485245650776,0.4145248101151807,,True
patch1000,E-rail,W10x39,9.92,6.286444011915342,6.741338267711239,0.0008961876142665146,0.0019554071916407937,0.0019554071916407937,0.05984814156711802,,True
patch1000,S-header,W10x39,9.92,3.6987878229768674,1.6361491116900657,0.00018993115137494766,0.01766795118170349,0.01766795118170349,0.03521316293228333,,True
patch1000,N-header,W10x39,9.92,6.423731649643402,2.9162501002274404,0.00945175538873313,0.02835481484855697,0.02835481484855697,0.06115514596620131,,True
patch1000,W-rail,W10x39,9.92,0.3066607040682548,0.19375728557374017,0.0,0.0003264635328955072,0.0003264635328955072,0.0029194681755476603,,True
patch1000,B1,W10x49,9.98,32.00664376380041,6.268419612049612,0.10291790151888311,0.32972870308005814,0.32972870308005814,0.2349498685078975,,True
patch1000,B2,W10x49,9.98,44.10060264350995,8.046374117009954,0.21914460699680716,0.4447296981590493,0.4447296981590493,0.3237275007237873,,True
patch1000,E-rail,W10x49,9.98,6.374801271156363,6.864920019910423,0.000688614747726844,0.0015236845759745868,0.0015236845759745868,0.046795244495960994,,True
patch1000,S-header,W10x49,9.98,3.90792790053836,1.7252614945017173,0.00014593974499030907,0.014398224215375769,0.014398224215375769,0.028686767445710155,,True
patch1000,N-header,W10x49,9.98,6.606716891110987,2.9987876549405885,0.007262562045019207,0.02239948726710737,0.02239948726710737,0.04849765805782571,,True
patch1000,W-rail,W10x49,9.98,0.38529165382934555,0.24343864084905933,0.0,0.0003151690271854155,0.0003151690271854155,0.0028282947775604707,,True
patch1000,B1,LVL 5.25 x 9.5,9.5,30.06174465475093,5.893255056318723,1.105677315669236,3.3258052471842943,4.474396144648719,1.9521999917851913,0.6218973809596331,False
patch1000,B2,LVL 5.25 x 9.5,9.5,42.155581152675914,7.671209561044566,2.3563140248780465,4.563227029680714,6.399668919359448,2.7375698291997796,0.8095195421231569,False
patch1000,E-rail,LVL 5.25 x 9.5,9.5,6.239041293236794,6.371896760926913,0.016959449664754413,0.03505749406234055,0.04892718408653256,0.4051613271713239,0.6724069923151998,True
patch1000,S-header,LVL 5.25 x 9.5,9.5,3.0725280892335274,1.3993282910084823,0.0017452136000789605,0.13387717554809733,0.1668861489629509,0.19952898208166747,0.14766688204811845,True
patch1000,N-header,LVL 5.25 x 9.5,9.5,5.804643111240889,2.6999616374004383,0.08512560707757402,0.23700900152450977,0.3223603568406293,0.37695164948750104,0.28491878511019003,True
patch1000,W-rail,LVL 5.25 x 9.5,9.5,0.10924505280347464,0.07048810925406415,0.0,0.0013941790815460815,0.0020912686223191223,0.007094338456893628,0.007438396966528336,True
patch1000,B1,LVL 5.25 x 11.875,11.875,30.260142524337983,5.931528129769476,0.5728933792250643,1.7346610313002804,2.3355069470917007,1.2576536866426022,0.5007489781100732,False
patch1000,B2,LVL 5.25 x 11.875,11.875,42.35400027668663,7.709482634498273,1.2214436855532418,2.3763505971311276,3.333865429732143,1.760291265951401,0.6508467070411417,False
patch1000,E-rail,LVL 5.25 x 11.875,11.875,6.350282169643385,6.387479935845958,0.011561153801539653,0.02400321648259385,0.03352017552691237,0.2639265752119094,0.5392411501043943,True
patch1000,S-header,LVL 5.25 x 11.875,11.875,3.0886370093301587,1.4239338237326282,0.0009560461418021416,0.07391972647150151,0.09260423209977073,0.12836805769703946,0.12021074359436514,True
patch1000,N-header,LVL 5.25 x 11.875,11.875,5.777986141967585,2.7228341326200907,0.04608575186128976,0.12954430005716544,0.1764065627559999,0.24014115488619553,0.22986596027923203,True
patch1000,W-rail,LVL 5.25 x 11.875,11.875,0.1349185262492515,0.08806907077359481,0.0,0.0010477935476487512,0.001571690321473127,0.0056074019412593636,0.007434930127305194,True
patch1000,B1,LVL 5.25 x 14,14,30.43765640774082,5.965772458657675,0.35410117920528356,1.0785030324073421,1.4530422649277661,0.9294311801108364,0.42719459066650023,False
patch1000,B2,LVL 5.25 x 14,14,42.53153317715373,7.743726963382713,0.7553232488673354,1.4754756555972013,2.070643848510316,1.2987245976898534,0.5545096285988337,False
patch1000,E-rail,LVL 5.25 x 14,14,6.455004943223712,6.400881125330873,0.008950655713236262,0.018664495362679015,0.02607750552385055,0.19710725364768641,0.4583516738511187,True
patch1000,S-header,LVL 5.25 x 14,14,3.0940672108143255,1.4455681591640632,0.0006251957005667173,0.04853436656746368,0.06105802798695801,0.09447910511132707,0.10351365264332713,True
patch1000,N-header,LVL 5.25 x 14,14,5.738626272090801,2.7422106530888466,0.02976735283979974,0.08437884850200679,0.11502397168398923,0.1752322227715259,0.19636309724946988,True
patch1000,W-rail,LVL 5.25 x 14,14,0.15702483825518898,0.1037784938227376,0.0,0.0008746781869849436,0.0013120172804774153,0.004794842900227939,0.00743132787846313,True
patch1000,B1,LVL 5.25 x 16,16,30.604728297965,5.998002415255917,0.2404993739207228,0.7365402818537988,0.9929406161794637,0.7286140922710148,0.37581468767267656,True
patch1000,B2,LVL 5.25 x 16,16,42.698622965836904,7.775956919982921,0.5132607610695568,1.0064091142454392,1.4127827785822908,1.0165363374764618,0.48721534586359155,False
patch1000,E-rail,LVL 5.25 x 16,16,6.555914908918195,6.414143882962471,0.007377477748365174,0.015451090541653618,0.02159698031616799,0.15607823548902616,0.4018887144713328,True
patch1000,S-header,LVL 5.25 x 16,16,3.092170073010636,1.4657269589181874,0.00044952001746523804,0.03497056792491179,0.04415789260501629,0.07361603308349092,0.0918375287542724,True
patch1000,N-header,LVL 5.25 x 16,16,5.701336710786743,2.759578101088611,0.021134953663149568,0.06037826787139839,0.0823871938594674,0.13573308777054272,0.17290589605818366,True
patch1000,W-rail,LVL 5.25 x 16,16,0.17698680960669264,0.11854387884658064,0.0,0.0007703011989002213,0.001155451798350332,0.004213567340641868,0.007427561331239388,True
patch1000,B1,LVL 5.25 x 18,18,30.77180947199989,6.03023237185086,0.17152060049110085,0.5281697414598303,0.7124706537812238,0.5881847651057548,0.3358525408995188,True
patch1000,B2,LVL 5.25 x 18,18,42.86571275448612,7.808186876577964,0.36625280706113666,0.7208339924045803,1.0121925700987755,0.8193525054329397,0.4348753481803377,True
patch1000,E-rail,LVL 5.25 x 18,18,6.657698116156901,6.42869885952512,0.0062778687931265755,0.013207505796321576,0.018468318114222344,0.127257924372631,0.3580450492634431,True
patch1000,S-header,LVL 5.25 x 18,18,3.09572103026457,1.4857473902518337,0.00034013811823359227,0.02649555705684555,0.033575427120459564,0.05917285912861114,0.0827483926623132,True
patch1000,N-header,LVL 5.25 x 18,18,5.707930542809889,2.7761749181132207,0.015786864233324018,0.045450013396001784,0.06207683155572203,0.10910368428666871,0.15461848611045506,True
patch1000,W-rail,LVL 5.25 x 18,18,0.19605545076805636,0.13328858610078204,0.0,0.0006984350583295766,0.0010476525874943648,0.003747482882429843,0.007423480150419495,True
patch1000,B1,LVL 5.25 x 20,20,30.938899260664414,6.062462328447728,0.1271652193993455,0.3937192483922712,0.5314270651850542,0.48592991111270084,0.3038828234810891,True
patch1000,B2,LVL 5.25 x 20,20,43.03280254314836,7.840416833174851,0.27170223440165414,0.5367189074048754,0.75387846638343,0.6758781473944857,0.39300335003382714,True
patch1000,E-rail,LVL 5.25 x 20,20,6.759405008826749,6.4449079713305615,0.005467720078160039,0.011556203365085557,0.016165380043975653,0.10616399269543342,0.32305303114438905,True
patch1000,S-header,LVL 5.25 x 20,20,3.1808585582593585,1.5056534513160573,0.00026774749664591996,0.020879137944371035,0.026548533109486495,0.0499589304536832,0.07547135094316078,True
patch1000,N-header,LVL 5.25 x 20,20,5.751534446246895,2.792077526403778,0.01227133776443113,0.03560175962065358,0.04867152619950545,0.09033426169041968,0.13995376072199386,True
patch1000,W-rail,LVL 5.25 x 20,20,0.2141713222415353,0.14801167618780928,0.0,0.0006467318629971954,0.0009700977944957931,0.00336379942618178,0.007419131638486682,True
patch1000,B1,LVL 7 x 9.5,9.5,30.326275147616034,5.944285820931038,0.8292579867519271,2.516443051633909,3.3889307828550717,1.4770338874367799,0.4704618773985784,False
patch1000,B2,LVL 7 x 9.5,9.5,42.42013998473557,7.722240325656864,1.7672355186585347,3.4445093885062232,4.832885363888117,2.066062645751329,0.61117849827122,False
patch1000,E-rail,LVL 7 x 9.5,9.5,6.282582801443826,6.429111466112927,0.01271958724856581,0.026488715648907465,0.036988780718127494,0.30599167399196736,0.5088335153235399,True
patch1000,S-header,LVL 7 x 9.5,9.5,3.1687831739795795,1.4413274378306433,0.0013089102000592202,0.10377304118866555,0.13021235101360204,0.15433481715525638,0.11407419373412293,True
patch1000,N-header,LVL 7 x 9.5,9.5,5.888860257553773,2.7388624922199636,0.06384420530818051,0.1803000154851627,0.24558516414314252,0.28681551283327866,0.21676790599287407,True
patch1000,W-rail,LVL 7 x 9.5,9.5,0.1456600704046328,0.0939841456720857,0.0,0.001394179081546081,0.002091268622319122,0.007094338456893626,0.007438396966528351,True
patch1000,B1,LVL 7 x 11.875,11.875,30.590805640418697,5.995316585534769,0.4296700344187982,1.3153010422723563,1.7730881135144947,0.9535473798602401,0.37960057526140206,False
patch1000,B2,LVL 7 x 11.875,11.875,42.68469881676054,7.773271090263558,0.9160827641649313,1.796568216645492,2.5218569754948277,1.330526668544726,0.4921738719597029,False
patch1000,E-rail,LVL 7 x 11.875,11.875,6.405647203775585,6.458367128759279,0.00867086535115474,0.018170758540574927,0.025392650913128586,0.19967071738048153,0.4089191692130924,True
patch1000,S-header,LVL 7 x 11.875,11.875,3.2071570197457673,1.476313166422639,0.0007170346063516063,0.05769814641848565,0.0728407014221173,0.0999704358533885,0.09347451785818055,True
patch1000,N-header,LVL 7 x 11.875,11.875,5.881645594070266,2.7713470796856656,0.03456431389596732,0.09887806800745479,0.13488468651387098,0.18333703961303924,0.17547112495041808,True
patch1000,W-rail,LVL 7 x 11.875,11.875,0.17989136833233532,0.11742542769812636,0.0,0.001047793547648752,0.0015716903214731282,0.005607401941259364,0.007434930127305192,True
patch1000,B1,LVL 7 x 14,14,30.82750606824965,6.040975690717871,0.2655758844039627,0.8193005477552584,1.1054166088704525,0.7060015962070063,0.3244347846787256,False
patch1000,B2,LVL 7 x 14,14,42.92140935071502,7.818930195442892,0.5664924366505015,1.1170300151476524,1.568617796557364,0.9829722665846408,0.4199210631279749,False
patch1000,E-rail,LVL 7 x 14,14,6.521302972794233,6.483808547846291,0.006712991784927196,0.014152983560166985,0.019790047200124495,0.14934877631519144,0.34821743006693295,True
patch1000,S-header,LVL 7 x 14,14,3.2316066704076403,1.5071750920556817,0.000468896775425038,0.03810634107704371,0.048351870217387426,0.0740092131543142,0.08094388249493457,True
patch1000,N-header,LVL 7 x 14,14,5.8588442662886235,2.799265141975239,0.022325514629849805,0.06459287062463165,0.08823108013518173,0.134177360788462,0.1503364737902921,True
patch1000,W-rail,LVL 7 x 14,14,0.2093664510069185,0.13837132509698333,0.0,0.0008746781869849435,0.0013120172804774153,0.004794842900227936,0.007431327878463121,True
patch1000,B1,LVL 7 x 16,16,31.05029245313541,6.0839489661818575,0.18037453044054208,0.5604950577294358,0.7568402316432278,0.5544163085740034,0.285899857433358,True
patch1000,B2,LVL 7 x 16,16,43.14419573562106,7.861903470908862,0.3849455708021675,0.7628966820231657,1.0717218534453476,0.7703581462957171,0.3694503510765442,False
patch1000,E-rail,LVL 7 x 16,16,6.6327884246044295,6.508271046027608,0.00553310831127388,0.011734577275861845,0.01641712429155844,0.11843128625831144,0.3058398047945305,True
patch1000,S-header,LVL 7 x 16,16,3.24676024619519,1.535962176585016,0.0003371400130989285,0.027600563476805867,0.03517737575344526,0.0579722987549057,0.07217867371170189,True
patch1000,N-header,LVL 7 x 16,16,5.836332359813642,2.8246150667292524,0.015851215247362174,0.04634493521398729,0.06338224686025828,0.10421022112505544,0.1327356704290062,True
patch1000,W-rail,LVL 7 x 16,16,0.23598241280892357,0.1580585051287741,0.0,0.0007703011989002211,0.0011554517983503316,0.004213567340641868,0.007427561331239385,True
patch1000,B1,LVL 7 x 18,18,31.273078838006825,6.126922241642505,0.1286404503683256,0.4026173624889489,0.5440880749270322,0.4483246723077249,0.25592824735348807,True
patch1000,B2,LVL 7 x 18,18,43.366982120493,7.904876746369605,0.2746896052958525,0.5471155506975113,0.7688795121651957,0.6217004775531128,0.3301953528141021,True
patch1000,E-rail,LVL 7 x 18,18,6.745402953373947,6.533928564284388,0.004708401594844931,0.01004608975758439,0.014061929201181569,0.09670076247752254,0.2729293468790471,True
patch1000,S-header,LVL 7 x 18,18,3.270994938809399,1.5645532042247106,0.00025510358867519416,0.021014286405020358,0.026895498258923973,0.04689233642962335,0.06535309959167546,True
patch1000,N-header,LVL 7 x 18,18,5.855762709055554,2.849135260186615,0.011840148174993013,0.03497869467282274,0.04789440060552362,0.08394705590862916,0.11901149791924039,True
patch1000,W-rail,LVL 7 x 18,18,0.26140726769074196,0.17771811480104274,0.0,0.0006984350583295766,0.001047652587494365,0.003747482882429845,0.007423480150419496,True
patch1000,B1,LVL 7 x 20,20,31.495865222894217,6.169895517105105,0.09537391454950912,0.30063506659792744,0.4065887443443767,0.3710082619431704,0.23195095928966558,True
patch1000,B2,LVL 7 x 20,20,43.58978473573451,7.947850021832227,0.2037766758012406,0.40788491661059884,0.5734274538729862,0.513469630341392,0.2987913542042191,True
patch1000,E-rail,LVL 7 x 20,20,6.858177427952511,6.561169974142701,0.004100790058620029,0.008803409603980867,0.012328420653231788,0.08078649275502361,0.24666052534371058,True
patch1000,S-header,LVL 7 x 20,20,3.3771418595033955,1.592970637610706,0.00020081062248443994,0.016638369968345786,0.021379924597216132,0.03978133392313093,0.0598861141958912,True
patch1000,N-header,LVL 7 x 20,20,5.917291954842575,2.872899183390873,0.009203503323323346,0.02747051956829518,0.037657444428836576,0.06970325114233242,0.108003728698905,True
patch1000,W-rail,LVL 7 x 20,20,0.2855617629887138,0.1973489015837458,0.0,0.0006467318629971952,0.0009700977944957928,0.00336379942618178,0.0074191316384866835,True
