column,case,Fx_lb,vertical_Fy_lb,Fz_lb,Mx_lb_in,My_lb_in,Mz_lb_in
N2,strength_lateral_HX_2,-96.01006960232088,10430.192827595805,-84.45439048246782,-3890.594536662989,3008.2226794887583,5389.683063307824
N2,strength_lateral_HX_-2,-97.9710715571829,8294.702824505111,-63.75978539185929,-3055.818571045179,-1543.499667903039,2548.6843688588956
N2,lateral_HZ,3.039495018240288,5041.818751113745,-74.21438760555236,-4420.56547093052,110.75182229902735,-150.62137861177524
N2,strength_lateral_HZ_1,-93.85351134856343,11054.128186456108,-126.73468081289074,-6798.903620926981,830.8658551616801,3756.81698695288
N2,strength_lateral_HZ_-1,-100.12762981292435,7670.767465689094,-21.47949506142978,-147.50948676436263,633.8571565066659,4181.550445334447
N2,strength_lateral_HZ_2,-90.71645211637103,12745.808546839873,-179.36227368862794,-10124.600688008593,929.3702044892814,3544.450257761615
N2,strength_lateral_HZ_-2,-103.26468904512186,5979.087105305627,31.14809781429647,3178.1875803165153,535.352807179033,4393.917174525882
N2,basic_Dfloor,-22.035020841654,1142.178012821409,-10.036885874764257,-457.0895931307812,192.7138324144868,883.5800573305786
N2,basic_Droof,1.8790792441795732,1285.2470130104055,-6.841356198027271,-385.4362706782059,-11.597853614141128,-59.66097661443702
N2,basic_Dsteel,-1.976643456661901,2064.8913776842796,-14.745438532047851,-709.4321332086047,23.845326565402505,121.40632699026015
N2,basic_Dwall,-7.033918104095802,712.2959545367696,-11.35289510323414,-485.4029681383063,-10.065321018257649,298.1618981407478
N2,basic_HB0.25,-10.036538742327878,212.1397278059613,-1.437420616207402,-62.06268778112701,157.12677257703373,400.33727360418027
N2,basic_HB0.5,-17.794161557343696,470.7110069791272,-3.1366850492170646,-139.2349925972779,209.80440023161978,695.2993079116022
N2,basic_HB0.75,-16.35104806101365,741.5602516151114,-4.606353637344846,-206.735573275766,158.09089283971022,630.8925286455038
N2,basic_HT0.25,0.10815078534729888,123.38413581112947,-1.8007461287105724,-104.63615440689819,-0.018201537098235982,10.472513830738066
N2,basic_HT0.5,0.27189536741829634,220.39401564693668,-2.563540357003216,-145.49916360583967,13.09887808752694,-1.5917067294002587
