case,point,solver_node,kind,adjacent_members,x_east_in,y_north_in,z_up_in,FX_lb,FY_lb,FZ_lb,MX_lb_in,MY_lb_in,MZ_lb_in
strength_roof_first,TS-P011,N484,interior_applied_load,,-3.528,0.0,153.373,3.18618574837543e-13,-15.759493784635271,4.198439234717082e-13,3.4953972251446623e-13,-9.947243896397415e-13,-4.120663933777843e-12
strength_roof_first,TS-P012,N93,interior_applied_load,,0.031,0.0,115.0,-1.4276518985535961e-12,-5.379114615553228,1.079464301115487e-11,2.45121444998596e-13,-1.2321890482257876e-11,-1.0020954485309984e-10
strength_roof_first,TS-P013,N94,interior_applied_load,,10.708,0.0,115.0,3.3930998122322364e-08,-8.068671839659586,-2.1697297292178064e-09,1.6818343384628065e-08,-2.524701099429587e-11,-9.93667882975835e-08
strength_roof_first,TS-P014,N249,interior_applied_load,,10.708,0.0,117.5,-4.085483426856257e-08,-2.8411034935858837,5.1521643850386295e-09,-1.0498391918723354e-08,9.00793625861398e-11,-5.325979119621725e-08
strength_roof_first,TS-P015,N250,interior_applied_load,,10.708,0.0,134.437,-2.1615321816012266e-15,-5.682206982366559,-4.080264383014856e-14,-3.615148315098032e-13,7.350664962215035e-15,-4.378364514981786e-14
strength_roof_first,TS-P016,N251,interior_applied_load,,10.708,0.0,151.373,7.061457982585062e-09,-2.8411034958624257,-1.0303438824355027e-08,-4.3854323505954085e-09,-1.736957670325761e-11,7.360749707668868e-09
strength_roof_first,TS-P017,N268,interior_applied_load,,10.708,-0.0,153.373,3.60165572691124e-09,-20.327552585033697,-3.2278689033712355e-07,-6.449040114640521e-08,4.100699199894477e-11,-8.316193567830741e-09
strength_roof_first,TS-P018,N95,interior_applied_load,,21.385,0.0,115.0,4.816938829105463e-13,-5.379114551002251,1.613409186715338e-12,1.1424850303582594e-13,8.264687206486486e-13,-5.513645865802276e-11
strength_roof_first,TS-P019,N96,interior_applied_load,,24.944,0.0,115.0,-6.204205215562599e-15,-8.068671939558316,4.484950476380531e-12,-1.9205590159965961e-13,2.728818121506823e-12,4.084379096858185e-11
strength_roof_first,TS-P020,N485,interior_applied_load,,24.944,0.0,153.373,1.7370956850176753e-12,-16.1373436854522,-1.007170866005646e-12,-3.2164467923234088e-12,-2.4578574003782776e-11,1.2400486488474073e-10
strength_roof_first,TS-P021,N269,interior_applied_load,,32.062,0.0,134.187,5.161966224876481e-13,-9.631383457318144,7.121382649981399e-14,4.393827792697305e-12,-2.59457365100188e-13,4.4355519506157073e-13
strength_roof_first,TS-P022,N97,interior_applied_load,,42.74,0.0,115.0,-5.203761857171404e-13,-10.758229134388761,-9.003661477089703e-13,-1.939552750727699e-13,-7.318044872587256e-13,-8.590220853222537e-11
strength_roof_first,TS-P023,N98,interior_applied_load,,53.417,0.0,115.0,-5.744619641782266e-08,-17.700055265551743,1.3328271149729568e-08,7.499789532540336e-09,-3.769397744103392e-11,7.446070188211635e-08
strength_roof_first,TS-P024,N252,interior_applied_load,,53.417,0.0,117.5,-1.2504968745554328e-09,-2.8411034929245966,-4.294703772453344e-09,5.078155290692474e-09,8.481234438591207e-11,-3.767932023889377e-09
strength_roof_first,TS-P025,N253,interior_applied_load,,53.417,0.0,134.437,1.3964430373286734e-14,-5.682206982360431,-5.2676882822597263e-14,8.369838726123583e-13,-1.3883185530561315e-15,1.9228417873850185e-13
strength_roof_first,TS-P026,N254,interior_applied_load,,53.417,0.0,151.373,2.0440230931451087e-10,-2.8411034957006294,-2.3820589239997858e-07,-1.823974334902445e-07,9.488354813181825e-12,5.775733016855078e-11
strength_roof_first,TS-P027,N486,interior_applied_load,,53.417,0.0,153.373,2.771824329808251e-10,-21.516458301011685,2.4896202119833954e-07,-2.317411511025526e-07,2.0171728997040108e-11,5.132970473874858e-11
strength_roof_first,TS-P028,N99,interior_applied_load,,64.094,0.0,115.0,-2.2294806361145902e-11,-10.758229166667189,2.5993989520606743e-13,5.945548806632164e-11,-1.8530770265426974e-12,3.9626756654178057e-13
strength_roof_first,TS-P029,N270,interior_applied_load,,74.771,0.0,134.187,-8.470711511915956e-13,-9.631383457325859,-3.4277154689823855e-13,-2.7347489057940557e-12,-1.6977141853281473e-12,-2.0188972354000254e-13
strength_roof_first,TS-P030,N100,interior_applied_load,,81.889,0.0,115.0,-3.1165761409125653e-13,-8.068671842712465,-1.2138973082362404e-13,-1.0198715550302706e-13,9.14315107842237e-12,9.251781162080364e-11
strength_roof_first,TS-P031,N487,interior_applied_load,,81.889,0.0,153.373,-1.90290277378123e-11,-16.137343750007986,-4.716685260540727e-12,2.4813978419972966e-11,-8.279212730127049e-13,-8.817175407392412e-11
strength_roof_first,TS-P032,N101,interior_applied_load,,85.448,0.0,115.0,4.2073297821149356e-13,-5.379114583407278,7.019376404553591e-12,-4.6733182530978e-13,2.0067528934867233e-11,1.1292143559443568e-10
strength_roof_first,TS-P033,N102,interior_applied_load,,96.125,0.0,115.0,1.632001200846389e-10,-8.068671935044694,4.604611270053738e-08,1.7261782225830302e-08,-9.935473913387112e-11,-7.180767092052065e-10
strength_roof_first,TS-P034,N255,interior_applied_load,,96.125,0.0,117.5,-1.0565441368951798e-10,-2.8411034950904117,-8.7311815551769e-09,-9.907694339604377e-09,9.782167351331102e-11,-5.141380635728057e-11
strength_roof_first,TS-P035,N256,interior_applied_load,,96.125,0.0,134.437,2.650321835432554e-16,-5.682206982356514,-1.5496430236215524e-13,-6.030320399237561e-13,1.480745610690087e-14,9.570669137073108e-15
strength_roof_first,TS-P036,N257,interior_applied_load,,96.125,0.0,151.373,1.641313163158742e-08,-2.8411034913908715,1.4601569975347672e-07,3.525562819461925e-08,4.168073793605512e-11,8.198531409320253e-09
strength_roof_first,TS-P037,N271,interior_applied_load,,96.125,0.0,153.373,-4.658624257334624e-08,-20.389612628515703,-2.918289881790618e-07,3.729415352242956e-07,1.0922213558409332e-10,3.344520507724112e-08
strength_roof_first,TS-P038,N103,interior_applied_load,,106.802,0.0,115.0,1.5501167434369188e-13,-5.3791145833498595,2.4897391309691018e-11,-2.1632120680851546e-13,-3.823219183477104e-11,2.4960413573392265e-11
strength_roof_first,TS-P039,N104,interior_applied_load,,110.361,0.0,115.0,1.7393793544879462e-14,-8.06867184267215,-1.4351884928221653e-11,1.4964503348586504e-13,1.1150203244143748e-11,2.6026497537753173e-11
strength_roof_first,TS-P040,N488,interior_applied_load,,110.361,0.0,153.373,-2.352806047539517e-14,-16.137343749999975,3.290011418912807e-12,-3.936857026205565e-14,5.064789910384484e-11,1.6266654673627737e-11
strength_roof_first,TS-P041,N272,interior_applied_load,,117.479,0.0,134.187,2.3297466734668647e-12,-9.631383457321563,3.7641746169275066e-14,-1.4967561452372321e-12,-1.865954660520788e-12,-6.066737111796808e-13
strength_roof_first,TS-P042,N105,interior_applied_load,,128.156,0.0,115.0,1.6702005892991338e-13,-10.758229166669256,8.890084128208217e-14,-6.661697961249158e-13,-8.492540639953109e-14,-1.298898733566448e-11
strength_roof_first,TS-P043,N106,interior_applied_load,,138.833,0.0,115.0,3.3503218459534256e-08,-17.70005526706592,-5.5105466264653227e-08,-8.22798630271766e-08,-9.58888228822463e-10,-2.3117685941997518e-08
strength_roof_first,TS-P044,N258,interior_applied_load,,138.833,0.0,117.5,-4.670134287903859e-08,-2.841103490406808,4.8180250105620613e-08,-2.6120304084855528e-08,-7.867434146255297e-10,-2.3858106942035526e-08
strength_roof_first,TS-P045,N259,interior_applied_load,,138.833,0.0,134.437,1.558751945083993e-14,-5.682206982362791,-1.380453170002232e-13,1.5753459270629107e-14,2.5351095500181647e-15,1.9772887138709583e-13
