case,point,solver_node,kind,adjacent_members,x_east_in,y_north_in,z_up_in,FX_lb,FY_lb,FZ_lb,MX_lb_in,MY_lb_in,MZ_lb_in
lateral_HZ,TW-P068,N600,interface_action,BR-R-main-2,-32.0,120.0,222.655,-21.907121559773348,-69.9323352456393,23.91245239893665,-1274.1757358336808,-641.1576821052971,-2224.195115051578
lateral_HZ,TW-P069,N133,interior_applied_load,,-32.0,121.762,115.0,6.291770660027396e-09,-8.51397647698468,-2.9103830456733704e-11,2.457090886309743e-08,1.8428636394673958e-09,-4.156390787102282e-10
lateral_HZ,TW-P070,N134,interior_applied_load,,-32.0,122.762,115.0,-5.2120374904873756e-08,-5.886583839146287,1.2984966768492257e-07,2.5442570061873226e-07,6.12020866591158e-10,3.439205575883619e-08
lateral_HZ,TW-P071,N374,interior_applied_load,,-32.0,122.762,117.5,2.5897262409274774e-08,-3.6406170661614916,-1.1545931790905686e-07,7.46230249960685e-08,-1.4438205205238387e-10,3.370828096070947e-08
lateral_HZ,TW-P072,N375,interior_applied_load,,-32.0,122.762,143.543,-8.046161480003245e-15,-7.281234163482176,1.1557278691526212e-14,-3.2398849763032046e-13,-4.947502470668159e-15,-2.5284844679038215e-13
lateral_HZ,TW-P073,N376,interior_applied_load,,-32.0,122.762,169.586,3.5816835290498723e-14,-7.281234163487677,-3.261114620416635e-14,-2.642866941778954e-13,3.873123612463904e-15,2.4250400413649075e-13
lateral_HZ,TW-P074,N377,interior_applied_load,,-32.0,122.762,195.629,-2.2577360531991183e-14,-7.281234163487481,2.9806719333742025e-14,9.449095980634062e-13,-2.4390846993558076e-15,9.272583075171751e-13
lateral_HZ,TW-P075,N378,interior_applied_load,,-32.0,122.762,221.673,0.0,-3.640617072582245,-1.1920928955078125e-07,1.1920928955078125e-07,-4.656612873077393e-10,0.0
lateral_HZ,TW-P076,N601,interior_applied_load,,-32.0,122.762,224.25,0.0,-2.1681346148252487,3.5762786865234375e-07,-1.1920928955078125e-07,4.656612873077393e-10,-5.960464477539063e-08
lateral_HZ,TW-P077,N602,interior_applied_load,,-32.0,122.762,226.093,2.0602841922633718e-10,-2.798841601353607,2.5489664097934172e-11,-1.2618585222118454e-09,6.426851050289261e-10,-2.415279457005577e-12
lateral_HZ,TW-P078,N603,interior_applied_load,,-32.0,126.88,226.093,-1.75273875250935e-10,-60.33695413337465,-2.727136593545247e-11,-1.310567871462535e-09,1.6750973349423203e-10,3.591160137545374e-12
lateral_HZ,TW-P079,N135,interior_applied_load,,-32.0,132.281,115.0,2.0865773503308097e-11,-8.578189348657142,-1.9412468834995056e-14,7.689495280574549e-11,1.398193174886828e-11,4.914719976666133e-14
lateral_HZ,TW-P080,N604,interior_applied_load,,-32.0,135.116,226.093,2.5340214609559488e-11,-63.135795823173204,-3.4032530064226113e-12,-9.948125075379211e-10,-2.4293072714246136e-10,-1.185061775875021e-12
lateral_HZ,TW-P081,N136,interior_applied_load,,-32.0,138.091,115.0,-5.568655397770966e-12,-8.709164111684712,1.7301935297209515e-12,5.388195025866122e-10,-1.1145390053702996e-11,-1.3946582361749223e-15
lateral_HZ,TW-P082,N605,interior_applied_load,,-32.0,143.351,226.093,1.3496351672283946e-11,-61.2486140760485,-9.6273771908414e-12,5.1736965024304046e-11,-5.051519225089346e-10,1.1779970172335616e-12
lateral_HZ,TW-P083,N137,interior_applied_load,,-32.0,147.844,115.0,-3.907107002660827e-12,-14.167097712179526,7.382223350281323e-13,-9.567818621203968e-11,-4.103905248088524e-11,-2.1548204142435987e-13
lateral_HZ,TW-P084,N606,interior_applied_load,,-32.0,148.81,226.093,7.70649499221493e-09,-4.519382117716939,4.690981969623779e-12,6.3949073426298925e-09,-2.6210931984500297e-09,4.915621047208774e-12
lateral_HZ,TW-P085,N607,interface_action,BR-R-cap-1,-32.0,150.0,226.093,-24.055622950970267,-105.98312112797444,-5.924039171181307,1988.2117676378812,-208.35627006558857,-2932.6517699132096
lateral_HZ,TW-P086,N608,interior_applied_load,,-32.0,151.586,226.093,-1.1886761736108524e-09,-58.61641363361723,1.1590845115059071e-10,2.191577950812242e-10,-2.1992926410566888e-10,-1.4261862006626234e-11
lateral_HZ,TW-P087,N609,interior_applied_load,,-32.0,159.822,226.093,2.4019485239602857e-11,-63.13579573472428,-3.817086047125745e-11,-1.0462830113397676e-10,-7.278757981048421e-11,-3.3103044705420295e-13
lateral_HZ,TW-P088,N138,interior_applied_load,,-32.0,163.406,115.0,1.874840160572165e-10,-10.618566399777928,-4.274396940595097e-12,-1.5638229325613183e-10,1.2781987006035352e-10,1.4896035829471818e-13
lateral_HZ,TW-P089,N139,interior_applied_load,,-32.0,166.818,115.0,-7.684566053121185e-11,-8.709163934747634,1.0935813546531824e-13,3.06107934150392e-10,-2.958570387750712e-10,9.076888353334709e-13
lateral_HZ,TW-P090,N610,interior_applied_load,,-32.0,168.057,226.093,-3.382345417792206e-11,-62.16027401856384,-6.8915515284012355e-12,-1.2863862820085816e-10,-2.0566851355583113e-10,2.1800734751251046e-12
lateral_HZ,TW-P091,N611,interior_applied_load,,-32.0,174.857,226.093,5.370628554517349e-09,-5.597683291999229,-7.678160469893224e-11,-1.6907125781473906e-09,-1.108250989785591e-09,-2.9749805597681886e-12
lateral_HZ,TW-P092,N612,interior_applied_load,,-32.0,176.293,226.093,-8.484275009866872e-09,-58.51363424538422,2.0767504615202065e-11,5.164438358652341e-10,5.478711615877543e-10,8.652995219525474e-13
lateral_HZ,TW-P093,N140,interior_applied_load,,-32.0,178.969,115.0,-2.238013871053939e-11,-10.175000073749331,4.2164698103029065e-13,-1.9803709222944876e-10,5.6055341344364004e-11,-6.235565249214976e-13
lateral_HZ,TW-P094,N613,interior_applied_load,,-32.0,184.528,226.093,0.0,-57.85887010395527,4.656612873077393e-10,-3.725290298461914e-09,1.4901161193847656e-08,0.0
lateral_HZ,TW-P095,N15,interface_action,B2 future floor beam; BR-W-2; W3,-32.0,185.0,115.0,28.510479203610824,1354.4623213961063,-277.99885989589586,5469.829618522463,-110.88757036271122,110.76060888421992
lateral_HZ,TW-P096,N16,interface_action,B2 future floor beam; W3,-32.0,185.0,116.0,76.56615345250735,472.7714872942184,-15.442760474634131,-1313.371006863019,-115.38300060580956,-4875.496894372981
lateral_HZ,TW-P097,N379,interface_action,W3,-32.0,185.0,117.5,-60.49713442935231,-999.0390900349537,33.11625437370718,2438.890829055866,-289.471518940883,3086.00734059653
lateral_HZ,TW-P098,N17,interface_action,W3,-32.0,185.0,143.183,4.60113465307927e-10,-6.232814609007683,3.413353655295944e-10,2.1809345243418059e-10,4.5697448068990924e-14,2.286003034585111e-10
lateral_HZ,TW-P099,N380,interface_action,W3,-32.0,185.0,144.148,2.8408615051574144e-10,-1.4865467643455297,-2.508544441208215e-10,2.549692398160787e-10,3.1690074158937304e-14,4.569481007975895e-10
lateral_HZ,TW-P100,N381,interface_action,W3,-32.0,185.0,170.797,3.955283170631712e-10,-1.4865467643597214,-1.1551326426727942e-10,2.9732547072755046e-11,1.5407234046214075e-13,-8.797826316449957e-11
lateral_HZ,TW-P101,N18,interface_action,W3,-32.0,185.0,171.82,3.814070163365583e-10,-6.395091802972474,-1.0414858505842148e-10,2.2657066591480824e-11,-1.434860301377551e-13,-9.620506164545658e-11
lateral_HZ,TW-P102,N382,interface_action,W3,-32.0,185.0,197.445,-6.607313746119954e-12,-1.0097804336158647,1.2543339107055587e-11,8.126181827057525e-12,7.914482341678435e-14,8.199754710656549e-12
lateral_HZ,TW-P103,N19,interface_action,W3,-32.0,185.0,200.457,-3.3127576235009738e-12,-6.060114361881572,2.339631859669684e-12,2.8367237577346356e-11,-1.1225657306909869e-13,2.0121523156039216e-11
lateral_HZ,TW-P104,N383,interface_action,W3,-32.0,185.0,207.0,19.81399154663086,-254.7762529850006,459.60186430439353,2152.343354821205,340.8816514015198,435.6220169183798
lateral_HZ,TW-P105,N384,interface_action,W3,-32.0,185.0,224.093,40.84605060585419,1146.70091145357,-488.93933233650006,6747.806880137358,-46.83407848692575,2594.62735051927
lateral_HZ,TW-P106,N20,interface_action,W3,-32.0,185.0,226.093,0.33861517906188965,29.320460006594658,-4.053321125917137,64.04615687578917,-0.6372633874416351,22.18676578416489
lateral_HZ,TW-P107,N405,interior_applied_load,,-32.0,186.0,207.0,0.0,-0.31487512588500977,0.0,0.0,0.0,0.0
lateral_HZ,TW-P108,N406,interior_applied_load,,-32.0,187.0,207.0,-2.197829043865749e-08,-5.946263727603465,-2.428377404808591e-08,2.277430407494643e-08,-1.1642442050246482e-09,5.8007432343992895e-08
lateral_HZ,TW-P109,N411,interior_applied_load,,-32.0,187.0,209.5,2.7349250637716004e-08,-2.04002828143101,-1.785884548412815e-08,-1.096391298155785e-08,-4.7235748832375854e-11,-1.6305137385591323e-09
